"unit","direct","na_item","sector","geo","time","values","item"
"CP_MEUR","PAID","P5G","S13","AT","2020",-12850,"PAID_P5G"
"CP_MEUR","PAID","P5G","S13","AT","2021",-14613,"PAID_P5G"
"CP_MEUR","PAID","P5G","S13","AT","2022",-19536,"PAID_P5G"
"CP_MEUR","PAID","P5G","S13","AT","2023",-17599,"PAID_P5G"
"CP_MEUR","RECV","B2A3G","S13","AT","1995",5893,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","1996",5996,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","1997",4884,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","1998",5032,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","1999",5304,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2000",5362,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2001",5617,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2002",5607,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2003",5719,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2004",5968,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2005",6962,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2006",7286,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2007",7628,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2008",7971,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2009",8272,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2010",8599,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2011",8957,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2012",9287,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2013",9434,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2014",9596,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2015",9814,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2016",10028,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2017",10270,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2018",10467,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2019",10980,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2020",11105,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2021",11618,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2022",12553,"RECV_B2A3G"
"CP_MEUR","RECV","B2A3G","S13","AT","2023",13047,"RECV_B2A3G"
"CP_MEUR","RECV","D2","S13","AT","1995",26898,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","1996",27896,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","1997",28523,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","1998",29415,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","1999",30965,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2000",31564,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2001",32471,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2002",33659,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2003",34120,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2004",35224,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2005",36145,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2006",37042,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2007",39104,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2008",40717,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2009",41197,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2010",42474,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2011",44691,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2012",46730,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2013",47408,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2014",48419,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2015",50039,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2016",52029,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2017",52868,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2018",54048,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2019",55729,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2020",52393,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2021",57215,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2022",61592,"RECV_D2"
"CP_MEUR","RECV","D2","S13","AT","2023",65394,"RECV_D2"
"CP_MEUR","RECV","D41","S13","AT","1995",1423,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","1996",1158,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","1997",1094,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","1998",1236,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","1999",1365,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2000",1754,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2001",2068,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2002",1947,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2003",1808,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2004",1815,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2005",2167,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2006",2188,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2007",2690,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2008",2192,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2009",2558,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2010",2091,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2011",2007,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2012",1714,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2013",1554,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2014",1433,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2015",1671,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2016",1469,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2017",1281,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2018",1210,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2019",1012,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2020",867,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2021",837,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2022",875,"RECV_D41"
"CP_MEUR","RECV","D41","S13","AT","2023",2011,"RECV_D41"
"CP_MEUR","RECV","D42","S13","AT","1995",1934,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","1996",969,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","1997",652,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","1998",823,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","1999",957,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2000",765,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2001",940,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2002",1102,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2003",1326,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2004",1062,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2005",1156,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2006",1153,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2007",1120,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2008",1095,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2009",1348,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2010",1620,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2011",1690,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2012",1702,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2013",1741,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2014",1742,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2015",1407,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2016",1571,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2017",1457,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2018",1646,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2019",1625,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2020",1723,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2021",1775,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2022",1805,"RECV_D42"
"CP_MEUR","RECV","D42","S13","AT","2023",2470,"RECV_D42"
"CP_MEUR","RECV","D43","S13","AT","1995",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","1996",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","1997",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","1998",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","1999",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2000",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2001",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2002",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2003",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2004",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2005",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2006",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2007",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2008",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2009",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2010",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2011",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2012",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2013",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2014",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2015",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2016",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2017",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2018",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2019",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2020",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2021",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2022",0,"RECV_D43"
"CP_MEUR","RECV","D43","S13","AT","2023",0,"RECV_D43"
"CP_MEUR","RECV","D44","S13","AT","1995",0,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","1996",0,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","1997",0,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","1998",0,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","1999",0,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2000",0,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2001",0,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2002",124,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2003",125,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2004",134,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2005",130,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2006",113,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2007",171,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2008",70,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2009",92,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2010",131,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2011",121,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2012",123,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2013",120,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2014",89,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2015",61,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2016",33,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2017",95,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2018",71,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2019",34,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2020",4,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2021",1,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2022",2,"RECV_D44"
"CP_MEUR","RECV","D44","S13","AT","2023",2,"RECV_D44"
"CP_MEUR","RECV","D45","S13","AT","1995",61,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","1996",410,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","1997",435,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","1998",108,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","1999",164,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2000",211,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2001",234,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2002",124,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2003",116,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2004",124,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2005",130,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2006",167,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2007",185,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2008",207,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2009",190,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2010",182,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2011",251,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2012",300,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2013",318,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2014",329,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2015",283,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2016",288,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2017",302,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2018",310,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2019",256,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2020",229,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2021",227,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2022",359,"RECV_D45"
"CP_MEUR","RECV","D45","S13","AT","2023",283,"RECV_D45"
"CP_MEUR","RECV","D5","S13","AT","1995",22029,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","1996",24168,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","1997",25389,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","1998",26663,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","1999",27017,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2000",28046,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2001",32560,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2002",30964,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2003",31239,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2004",32132,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2005",32373,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2006",33935,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2007",37299,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2008",40285,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2009",35917,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2010",37145,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2011",39189,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2012",41274,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2013",43146,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2014",45362,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2015",48490,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2016",45486,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2017",47667,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2018",51754,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2019",53994,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2020",48668,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2021",56129,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2022",64103,"RECV_D5"
"CP_MEUR","RECV","D5","S13","AT","2023",66018,"RECV_D5"
"CP_MEUR","RECV","D61","S13","AT","1995",29784,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","1996",30435,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","1997",30344,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","1998",31285,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","1999",32633,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2000",33425,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2001",34443,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2002",34956,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2003",35774,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2004",37104,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2005",38080,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2006",39570,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2007",41178,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2008",42917,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2009",43396,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2010",44209,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2011",46108,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2012",47635,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2013",49511,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2014",50986,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2015",52625,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2016",54447,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2017",56490,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2018",59217,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2019",61609,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2020",61539,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2021",64754,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2022",68337,"RECV_D61"
"CP_MEUR","RECV","D61","S13","AT","2023",73272,"RECV_D61"
"CP_MEUR","RECV","D7","S13","AT","1995",742,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","1996",1872,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","1997",1163,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","1998",965,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","1999",1142,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2000",1444,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2001",1702,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2002",1756,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2003",1906,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2004",2192,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2005",2186,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2006",2289,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2007",2067,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2008",2112,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2009",2120,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2010",2542,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2011",2609,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2012",3097,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2013",3131,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2014",3313,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2015",3554,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2016",3702,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2017",3568,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2018",3714,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2019",3851,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2020",3896,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2021",4485,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2022",4747,"RECV_D7"
"CP_MEUR","RECV","D7","S13","AT","2023",4569,"RECV_D7"
"CP_MEUR","RECV","D9","S13","AT","1995",476,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","1996",349,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","1997",285,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","1998",257,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","1999",480,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2000",398,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2001",447,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2002",503,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2003",499,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2004",505,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2005",612,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2006",698,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2007",954,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2008",682,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2009",1652,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2010",555,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2011",660,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2012",734,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2013",1040,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2014",682,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2015",559,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2016",540,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2017",477,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2018",728,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2019",670,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2020",635,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2021",1050,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2022",1306,"RECV_D9"
"CP_MEUR","RECV","D9","S13","AT","2023",1708,"RECV_D9"
"CP_MEUR","PAID","B9","S11","AT","1995",5250,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","1996",7288,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","1997",7851,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","1998",6783,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","1999",8314,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2000",8668,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2001",9053,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2002",1682,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2003",3069,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2004",-4922,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2005",2972,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2006",1850,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2007",6190,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2008",4563,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2009",-1582,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2010",-6551,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2011",-2337,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2012",3960,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2013",549,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2014",1948,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2015",2901,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2016",-4223,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2017",1872,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2018",7451,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2019",3839,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2020",-18779,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2021",-8820,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2022",4011,"PAID_B9"
"CP_MEUR","PAID","B9","S11","AT","2023",693,"PAID_B9"
"CP_MEUR","PAID","D41","S11","AT","1995",-4674,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","1996",-4144,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","1997",-4237,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","1998",-4409,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","1999",-4193,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2000",-5211,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2001",-5893,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2002",-4849,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2003",-3969,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2004",-4151,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2005",-3814,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2006",-6268,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2007",-7805,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2008",-8540,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2009",-6932,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2010",-5437,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2011",-5682,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2012",-5273,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2013",-4868,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2014",-5066,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2015",-4425,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2016",-4225,"PAID_D41"
"CP_MEUR","PAID","D41","S11","AT","2017",-3629,"PAID_D41"
